Row ID,Order ID,Order Date,Ship Date,Ship Mode,Days to Ship,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin
112,US-2023-107706,2/14/2023,2/19/2023,Second Class,5,ST-20530,Shui Tom,Consumer,United States,Houston,Texas,Central,OFF-PA-10000466,Office Supplies,Paper,Memo Book,16.176,3,0.2,6.066,0.38
113,US-2023-121762,2/14/2023,2/18/2023,Standard Class,4,ML-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,West,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,238.62,2,0,4.7724,0.02
114,US-2023-121762,2/14/2023,2/18/2023,Standard Class,4,ML-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 Mmo Gaming Mouse,239.97,3,0,86.3892,0.36
115,US-2023-165568,2/15/2023,2/19/2023,Standard Class,4,BF-11020,Barry Französisch,Corporate,United States,Seattle,Washington,West,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders By Wilson Jones,21.36,5,0.2,7.209,0.34
116,US-2023-122567,2/16/2023,2/21/2023,Standard Class,5,MN-17935,Michael Nguyen,Consumer,United States,Dallas,Texas,Central,OFF-AP-10001303,Office Supplies,Appliances,Holmes Cool Mist Humidifier For The Whole House With 8-Gallon Output Per Day,7.96,2,0.8,-13.93,-1.75
117,US-2023-122567,2/16/2023,2/21/2023,Standard Class,5,MN-17935,Michael Nguyen,Consumer,United States,Dallas,Texas,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow Ii Sheet Lifters,1.08,3,0.8,-1.728,-1.6
118,US-2023-154165,2/17/2023,2/24/2023,Standard Class,7,DL-13315,Delfina Latchford,Consumer,United States,Chicago,Illinois,Central,OFF-AR-10003631,Office Supplies,Art,Staples In Misc. Colors,54.208,14,0.2,8.8088,0.16
119,US-2023-165589,2/18/2023,2/18/2023,Same Day,0,TB-21595,Troy Blackwell,Consumer,United States,Lubbock,Texas,Central,FUR-FU-10002396,Furniture,Furnishings,Dax Copper Panel Document Frame,25.16,5,0.6,-11.322,-0.45
120,US-2023-152905,2/18/2023,2/24/2023,Standard Class,6,AB-10015,Aaron Bergman,Consumer,United States,Arlington,Texas,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.624,2,0.2,-2.5248,-0.2
121,US-2023-109491,2/20/2023,2/26/2023,Standard Class,6,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,Central,FUR-FU-10000221,Furniture,Furnishings,Master Caster Door Stop,20.32,4,0,6.9088,0.34
122,US-2023-164903,2/20/2023,2/24/2023,Standard Class,4,SR-20740,Steven Roelle,Home Office,United States,Los Angeles,California,West,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,12.96,2,0,6.2208,0.48
123,US-2023-109491,2/20/2023,2/26/2023,Standard Class,6,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,Central,TEC-AC-10001284,Technology,Accessories,Enermax Briskie Rf Wireless Keyboard And Mouse Combo,62.31,3,0,22.4316,0.36
124,US-2023-165540,2/21/2023,2/25/2023,Standard Class,4,TM-21010,Tamara Manning,Consumer,United States,Woodstock,Illinois,Central,OFF-BI-10004094,Office Supplies,Binders,Gbc Standard Plastic Binding Systems Combs,8.85,5,0.8,-13.7175,-1.55
125,US-2023-133354,2/22/2023,2/24/2023,First Class,2,SA-20830,Sue Ann Reed,Consumer,United States,Moreno Valley,California,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19.44,3,0,9.3312,0.48
126,US-2023-103744,2/23/2023,2/27/2023,Standard Class,4,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,Central,OFF-BI-10000320,Office Supplies,Binders,Gbc Plastic Binding Combs,4.428,3,0.8,-6.8634,-1.55
127,US-2023-103744,2/23/2023,2/27/2023,Standard Class,4,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,Central,OFF-LA-10004425,Office Supplies,Labels,Staple-On Labels,6.936,3,0.2,2.3409,0.34
128,US-2023-137680,2/24/2023,3/2/2023,Standard Class,6,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,West,OFF-PA-10000069,Office Supplies,Paper,Tops 4 X 6 Fluorescent Color Memo Sheets,22.776,3,0.2,7.6869,0.34
129,US-2023-137680,2/24/2023,3/2/2023,Standard Class,6,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,West,OFF-PA-10000174,Office Supplies,Paper,Message Book,32.896,4,0.2,11.1024,0.34
130,US-2023-156545,2/27/2023,3/3/2023,First Class,4,JS-16030,Joy Smith,Consumer,United States,Columbus,Ohio,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,4,0.2,3.4048,0.17
131,US-2023-113880,3/1/2023,3/5/2023,Standard Class,4,VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,634.116,6,0.3,-172.1172,-0.27
132,US-2023-131009,3/1/2023,3/5/2023,Standard Class,4,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,Central,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,362.25,6,0.3,0,0
133,US-2023-104269,3/1/2023,3/6/2023,Second Class,5,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager'S Chair,457.568,2,0.2,51.4764,0.11
134,US-2023-131009,3/1/2023,3/5/2023,Standard Class,4,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,Central,FUR-FU-10001095,Furniture,Furnishings,Dax Black Cherry Wood-Tone Poster Frame,63.552,6,0.6,-34.9536,-0.55
135,US-2023-168312,3/1/2023,3/7/2023,Standard Class,6,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,Central,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables And Bases,376.509,3,0.3,-43.0296,-0.11
136,US-2023-131009,3/1/2023,3/5/2023,Standard Class,4,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,Central,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands By Plymouth,18.84,5,0.2,-3.5325,-0.19
137,US-2023-113880,3/1/2023,3/5/2023,Standard Class,4,VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,Central,OFF-PA-10003036,Office Supplies,Paper,Black Print Carbonless 8 1/2 X 8 1/4 Rapid Memo Book,17.472,3,0.2,5.6784,0.33
138,US-2023-131009,3/1/2023,3/5/2023,Standard Class,4,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,Central,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.552,3,0.2,-22.6716,-0.17
139,US-2023-168312,3/1/2023,3/7/2023,Standard Class,6,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File For Hanging File Folders,137.352,3,0.2,8.5845,0.06
140,US-2023-143707,3/1/2023,3/5/2023,Standard Class,4,HR-14770,Hallie Redmond,Home Office,United States,New York City,New York,East,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover For Samsung Galaxy S4,5.94,3,0,1.6038,0.27
141,US-2023-107524,3/2/2023,3/8/2023,Standard Class,6,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,East,OFF-EN-10001990,Office Supplies,Envelopes,Staple Envelope,11.36,2,0,5.3392,0.47
142,US-2023-111157,3/2/2023,3/6/2023,Standard Class,4,NH-18610,Nicole Hansen,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,3.424,1,0.2,1.07,0.31
143,US-2023-107524,3/2/2023,3/8/2023,Standard Class,6,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,East,OFF-PA-10000587,Office Supplies,Paper,Array Parchment Paper,36.4,5,0,17.472,0.48
144,US-2023-111157,3/2/2023,3/6/2023,Standard Class,4,NH-18610,Nicole Hansen,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,151.2,3,0.2,32.13,0.21
145,US-2023-127978,3/3/2023,3/8/2023,Standard Class,5,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,East,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase In Odessa Pine,302.45,5,0.5,-199.617,-0.66
146,US-2023-105648,3/3/2023,3/7/2023,Standard Class,4,EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,West,FUR-TA-10002958,Furniture,Tables,Bevis Oval Conference Table,626.352,3,0.2,-23.4882,-0.04
147,US-2023-130421,3/3/2023,3/7/2023,Standard Class,4,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,176.772,3,0.8,-459.6072,-2.6
148,US-2023-155852,3/3/2023,3/7/2023,Second Class,4,AJ-10945,Ashley Jarboe,Consumer,United States,Wilmington,North Carolina,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,4,0.2,3.4048,0.17
149,US-2023-127964,3/3/2023,3/8/2023,Standard Class,5,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,East,OFF-BI-10003429,Office Supplies,Binders,Cardinal Holdit! Binder Insert Strips,25.32,5,0.2,9.1785,0.36
150,US-2023-127964,3/3/2023,3/8/2023,Standard Class,5,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,East,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,125.76,3,0.2,40.872,0.33
151,US-2023-127978,3/3/2023,3/8/2023,Standard Class,5,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,East,OFF-LA-10000305,Office Supplies,Labels,Avery 495,15.12,3,0.2,4.914,0.33
152,US-2023-127978,3/3/2023,3/8/2023,Standard Class,5,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes And Bins,44.672,8,0.2,-10.0512,-0.23
153,US-2023-127964,3/3/2023,3/8/2023,Standard Class,5,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,East,TEC-PH-10004700,Technology,Phones,Powergen Dual Usb Car Charger,9.99,1,0,4.5954,0.46
154,US-2023-117016,3/4/2023,3/9/2023,Standard Class,5,SC-20095,Sanjit Chand,Consumer,United States,Margate,Florida,South,OFF-AR-10001374,Office Supplies,Art,Bic Brite Liner Highlighters,15.552,3,0.2,2.3328,0.15
155,US-2023-116239,3/4/2023,3/4/2023,Same Day,0,CL-12565,Clay Ludtke,Consumer,United States,Columbia,South Carolina,South,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage Wiretech Storage Systems,354.9,5,0,17.745,0.05
156,US-2023-169061,3/5/2023,3/8/2023,Second Class,3,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,3,0,15.4752,0.26
157,US-2023-169061,3/5/2023,3/8/2023,Second Class,3,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,East,OFF-BI-10001617,Office Supplies,Binders,Gbc Wire Binding Combs,49.632,6,0.2,16.7508,0.34
158,US-2023-169061,3/5/2023,3/8/2023,Second Class,3,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,East,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82,2,0,45.9754,0.47
159,US-2023-169061,3/5/2023,3/8/2023,Second Class,3,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors With Black Enamel Handles,18.62,2,0,5.3998,0.29
160,US-2023-169061,3/5/2023,3/8/2023,Second Class,3,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97,3,0,177.5889,0.37
161,US-2023-104563,3/7/2023,3/12/2023,Standard Class,5,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,West,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair With Contemporary Loop Arms,436.704,6,0.2,21.8352,0.05
162,US-2023-156587,3/7/2023,3/8/2023,First Class,1,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,West,FUR-CH-10004477,Furniture,Chairs,Global Push Button Manager'S Chair,48.712,1,0.2,5.4801,0.11
163,US-2023-104563,3/7/2023,3/12/2023,Standard Class,5,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,West,FUR-CH-10004495,Furniture,Chairs,Global Leather And Oak Executive Chair,481.568,2,0.2,54.1764,0.11
164,US-2023-104563,3/7/2023,3/12/2023,Standard Class,5,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,20.65,5,0,9.499,0.46
165,US-2023-156587,3/7/2023,3/8/2023,First Class,1,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,West,OFF-AR-10001427,Office Supplies,Art,Newell 330,17.94,3,0,4.6644,0.26
166,US-2023-131982,3/7/2023,3/11/2023,Second Class,4,NP-18685,Nora Pelletier,Home Office,United States,Des Moines,Washington,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders With Expanding Posts,107.648,2,0.2,33.64,0.31
167,US-2023-104563,3/7/2023,3/12/2023,Standard Class,5,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,West,OFF-ST-10000934,Office Supplies,Storage,Contico 72H Heavy-Duty Storage System,204.9,5,0,0,0
168,US-2023-156587,3/7/2023,3/8/2023,First Class,1,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,West,OFF-ST-10002344,Office Supplies,Storage,Carina 42Hx23 3/4W Media Storage Unit,242.94,3,0,4.8588,0.02
169,US-2023-140116,3/10/2023,3/17/2023,Standard Class,7,KT-16480,Kean Thornton,Consumer,United States,Denver,Colorado,West,OFF-AR-10001044,Office Supplies,Art,Boston Ranger,83.168,4,0.2,9.3564,0.11
170,US-2023-100279,3/10/2023,3/14/2023,Standard Class,4,SW-20275,Scott Williamson,Consumer,United States,Royal Oak,Michigan,Central,OFF-PA-10002259,Office Supplies,Paper,Geographics Note Cards,22.38,2,0,10.7424,0.48
171,US-2023-140116,3/10/2023,3/17/2023,Standard Class,7,KT-16480,Kean Thornton,Consumer,United States,Denver,Colorado,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- And 18-Compartment Lockers,636.408,3,0.2,-15.9102,-0.03
172,US-2023-166884,3/11/2023,3/16/2023,Second Class,5,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,East,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,8.32,5,0.2,2.288,0.28
173,US-2023-114790,3/11/2023,3/13/2023,Second Class,2,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,South,OFF-AP-10002578,Office Supplies,Appliances,Fellowes Premier Superior Surge Suppressor,146.76,3,0,38.1576,0.26
174,US-2023-103338,3/11/2023,3/15/2023,Standard Class,4,RB-19435,Richard Bierner,Consumer,United States,Roseville,California,West,OFF-AR-10001770,Office Supplies,Art,Economy,7.98,3,0,2.0748,0.26
175,US-2023-166884,3/11/2023,3/16/2023,Second Class,5,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,East,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,10.464,6,0.2,1.7004,0.16
176,US-2023-114790,3/11/2023,3/13/2023,Second Class,2,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,South,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,14.94,3,0,7.0218,0.47
177,US-2023-158337,3/11/2023,3/14/2023,Second Class,3,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,East,OFF-PA-10002137,Office Supplies,Paper,Southworth 100% Résumé Paper,108.92,14,0,49.014,0.45
178,US-2023-114790,3/11/2023,3/13/2023,Second Class,2,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,South,TEC-AC-10000710,Technology,Accessories,Maxell Dvd-Ram Discs,32.96,2,0,14.1728,0.43
179,US-2023-114790,3/11/2023,3/13/2023,Second Class,2,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,South,TEC-PH-10000984,Technology,Phones,Panasonic Kx-Tg9471B,587.97,3,0,164.6316,0.28
180,CA-2023-139675,3/13/2023,3/18/2023,Second Class,5,NF-18595,Nicole Fjeld,Home Office,Canada,Calgary,Alberta,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager'S Chair,915.14,4,0.2,102.95,0.11
181,CA-2023-139675,3/13/2023,3/18/2023,Second Class,5,NF-18595,Nicole Fjeld,Home Office,Canada,Calgary,Alberta,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8,0,91.77,0.28
182,US-2023-125521,3/14/2023,3/19/2023,Standard Class,5,CK-12325,Christine Kargatis,Home Office,United States,Chesapeake,Virginia,South,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1139.92,4,0,284.98,0.25
183,US-2023-157623,3/14/2023,3/18/2023,Standard Class,4,DK-13225,Dean Katz,Corporate,United States,Huntington Beach,California,West,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,3.38,1,0,1.2506,0.37
184,US-2023-114510,3/14/2023,3/19/2023,Standard Class,5,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,West,OFF-BI-10001617,Office Supplies,Binders,Gbc Wire Binding Combs,33.088,4,0.2,11.1672,0.34
185,US-2023-114510,3/14/2023,3/19/2023,Standard Class,5,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,West,OFF-BI-10003007,Office Supplies,Binders,Premium Transparent Presentation Covers,62.048,2,0.2,20.1656,0.33
186,US-2023-100293,3/14/2023,3/18/2023,Standard Class,4,NF-18475,Neil Französisch,Home Office,United States,Jacksonville,Florida,South,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,91.056,6,0.2,31.8696,0.35
187,US-2023-157623,3/14/2023,3/18/2023,Standard Class,4,DK-13225,Dean Katz,Corporate,United States,Huntington Beach,California,West,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,10.56,2,0,4.752,0.45
188,US-2023-152618,3/14/2023,3/17/2023,First Class,3,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,Central,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,8.448,2,0.2,2.64,0.31
189,US-2023-114510,3/14/2023,3/19/2023,Standard Class,5,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers In Natural & Black,80.98,1,0,3.2392,0.04
190,US-2023-114510,3/14/2023,3/19/2023,Standard Class,5,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,West,OFF-ST-10003221,Office Supplies,Storage,Staple Magnet,21.36,2,0,5.7672,0.27
191,US-2023-114510,3/14/2023,3/19/2023,Standard Class,5,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,West,TEC-AC-10004877,Technology,Accessories,Imation 30456 Usb Flash Drive 8Gb,82.8,12,0,6.624,0.08
192,US-2023-152618,3/14/2023,3/17/2023,First Class,3,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,Central,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91,2,0.3,156.047,0.27
193,US-2023-149958,3/15/2023,3/19/2023,Standard Class,4,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,South,FUR-FU-10001756,Furniture,Furnishings,Eldon Expressions Desk Accessory,45.696,3,0.2,5.1408,0.11
194,US-2023-149958,3/15/2023,3/19/2023,Standard Class,4,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,South,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.218,3,0.7,-5.5338,-0.77
195,US-2023-149958,3/15/2023,3/19/2023,Standard Class,4,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,South,OFF-BI-10001543,Office Supplies,Binders,Gbc Velobinder Manual Binding System,43.188,4,0.7,-31.6712,-0.73
196,US-2023-149958,3/15/2023,3/19/2023,Standard Class,4,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,South,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,131.904,3,0.2,47.8152,0.36
197,US-2023-149958,3/15/2023,3/19/2023,Standard Class,4,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,South,OFF-ST-10001490,Office Supplies,Storage,Hot File 7-Pocket,142.776,1,0.2,17.847,0.12
198,US-2023-157609,3/16/2023,3/21/2023,Second Class,5,KN-16705,Kristina Nunn,Home Office,United States,Raleigh,North Carolina,South,TEC-PH-10002415,Technology,Phones,Polycom Voicestation 500 Conference Phone,471.92,2,0.2,29.495,0.06
199,US-2023-148838,3/17/2023,3/21/2023,Standard Class,4,CP-12340,Christine Phan,Corporate,United States,New York City,New York,East,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,1071.576,4,0.4,-553.6476,-0.52
200,US-2023-148838,3/17/2023,3/21/2023,Standard Class,4,CP-12340,Christine Phan,Corporate,United States,New York City,New York,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1579.746,7,0.4,-447.5947,-0.28
201,US-2023-148838,3/17/2023,3/21/2023,Standard Class,4,CP-12340,Christine Phan,Corporate,United States,New York City,New York,East,FUR-TA-10004175,Furniture,Tables,Hon 30 X 60 Table With Locking Drawer,613.908,3,0.4,-122.7816,-0.2
202,US-2023-118339,3/17/2023,3/24/2023,Standard Class,7,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,Central,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,93.78,2,0,36.5742,0.39
